generation,individual_rank,individual_cost,best_cost,worst_cost,mean_cost,std_cost,normalized_cost,relative_gap_to_best,age,stagnation,unique_edges_ratio,mean_edge_cost,max_edge_cost,local_search_applied,improved,delta_cost,local_search_time_ms
3,2,4.795965334006582,4.781274604759374,6.744991199567278,5.266079439234962,0.6388754663439059,0.00748108422877862,0.003072555011290259,4,1,0.0,0.15986551113355274,0.5815568362266748,0,0,0.0,0.0
3,2,4.795965334006582,4.781274604759374,6.744991199567278,5.266079439234962,0.6388754663439059,0.00748108422877862,0.003072555011290259,4,1,0.0,0.15986551113355274,0.5815568362266748,0,0,0.0,0.0
3,2,4.795965334006582,4.781274604759374,6.744991199567278,5.266079439234962,0.6388754663439059,0.00748108422877862,0.003072555011290259,4,1,0.0,0.15986551113355274,0.5815568362266748,1,0,0.0,0.8708999994269107
3,1,4.763812369213878,4.781274604759374,6.744991199567278,5.266079439234962,0.6388754663439059,-0.008892441807370012,-0.0036522134763215305,4,1,0.03333333333333333,0.15879374564046256,0.5541945664799481,0,0,0.0,0.0
3,9,5.690419439816334,4.781274604759374,6.744991199567278,5.266079439234962,0.6388754663439059,0.4629715089543738,0.19014696084428606,4,1,0.16666666666666666,0.1896806479938778,0.7655646762716063,1,1,0.90914483505696,6.887499999720603
3,10,6.604633138489863,4.781274604759374,6.744991199567278,5.266079439234962,0.6388754663439059,0.9285242781730705,0.38135407071484295,4,1,0.0,0.2201544379496621,0.7739360215887003,1,1,1.8086678044832807,2.1502000017790124
4,4,4.795965334006582,4.763812369213878,4.795965334006582,4.7898118916778705,0.010424968449173311,1.0,0.006749418805932153,5,2,0.0,0.15986551113355274,0.5815568362266748,1,0,0.0,0.8875999992596917
4,4,4.795965334006582,4.763812369213878,4.795965334006582,4.7898118916778705,0.010424968449173311,1.0,0.006749418805932153,5,2,0.0,0.15986551113355274,0.5815568362266748,1,0,0.0,0.9104999990086071
4,4,4.795965334006582,4.763812369213878,4.795965334006582,4.7898118916778705,0.010424968449173311,1.0,0.006749418805932153,5,2,0.0,0.15986551113355274,0.5815568362266748,0,0,0.0,0.0
4,4,4.795965334006582,4.763812369213878,4.795965334006582,4.7898118916778705,0.010424968449173311,1.0,0.006749418805932153,5,2,0.0,0.15986551113355274,0.5815568362266748,0,0,0.0,0.0
4,11,4.983701819410214,4.763812369213878,4.795965334006582,4.7898118916778705,0.010424968449173311,6.838854569524186,0.04615829364258158,5,1,0.0,0.16612339398034046,0.50458372080314,1,1,0.20242721465084035,2.4176000006264076
4,11,5.2609230745617515,4.763812369213878,4.795965334006582,4.7898118916778705,0.010424968449173311,15.460804580629846,0.10435144519134505,5,1,0.0,0.17536410248539172,0.5815568362266748,0,0,0.0,0.0
4,4,4.795965334006582,4.763812369213878,4.795965334006582,4.7898118916778705,0.010424968449173311,1.0,0.006749418805932153,5,2,0.0,0.15986551113355274,0.5815568362266748,1,0,0.0,0.9025999970617704
4,11,5.643729735027488,4.763812369213878,4.795965334006582,4.7898118916778705,0.010424968449173311,27.366601229049564,0.1847086529897931,5,2,0.03333333333333333,0.18812432450091632,0.5541945664799481,1,1,0.8806808226902731,2.2405999989132397
4,11,6.381442842236655,4.763812369213878,4.795965334006582,4.7898118916778705,0.010424968449173311,50.310460744504184,0.3395663698840679,5,2,0.1,0.21271476140788861,0.9940999598461163,1,1,1.621017581714562,4.213799998979084
4,11,6.1209505795305486,4.763812369213878,4.795965334006582,4.7898118916778705,0.010424968449173311,42.20880466440256,0.2848848999778354,5,2,0.0,0.2040316859843517,0.8628070001980603,1,1,1.3249852455239663,1.110299999709241
5,1,4.760425260522093,4.760425260522093,5.2609230745617515,4.830931089142722,0.14406799731006784,0.0,0.0,6,1,0.13333333333333333,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
5,1,4.760425260522093,4.760425260522093,5.2609230745617515,4.830931089142722,0.14406799731006784,0.0,0.0,6,1,0.13333333333333333,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
5,1,4.760425260522093,4.760425260522093,5.2609230745617515,4.830931089142722,0.14406799731006784,0.0,0.0,6,1,0.13333333333333333,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
5,3,4.763812369213878,4.760425260522093,5.2609230745617515,4.830931089142722,0.14406799731006784,0.006767479490961584,0.0007115138892891712,6,1,0.06666666666666667,0.15879374564046256,0.5541945664799481,1,1,0.0033871086917844906,1.619300001038937
5,1,4.760425260522093,4.760425260522093,5.2609230745617515,4.830931089142722,0.14406799731006784,0.0,0.0,6,1,0.13333333333333333,0.15868084201740307,0.5541945664799481,1,0,0.0,0.8538000001863111
5,1,4.760425260522093,4.760425260522093,5.2609230745617515,4.830931089142722,0.14406799731006784,0.0,0.0,6,1,0.13333333333333333,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
5,2,4.763048912337215,4.760425260522093,5.2609230745617515,4.830931089142722,0.14406799731006784,0.00524208446375713,0.0005511381171929063,6,1,0.06666666666666667,0.15876829707790716,0.5541945664799481,0,0,0.0,0.0
5,2,4.763048912337215,4.760425260522093,5.2609230745617515,4.830931089142722,0.14406799731006784,0.00524208446375713,0.0005511381171929063,6,1,0.06666666666666667,0.15876829707790716,0.5541945664799481,1,0,0.0,0.8527000027243048
5,11,6.082873872464348,4.760425260522093,5.2609230745617515,4.830931089142722,0.14406799731006784,2.642266509154958,0.27780051982104154,6,1,0.0,0.20276246241547832,0.5541945664799481,0,0,0.0,0.0
5,1,4.760425260522093,4.760425260522093,5.2609230745617515,4.830931089142722,0.14406799731006784,0.0,0.0,6,1,0.13333333333333333,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
6,1,4.760425260522093,4.760425260522093,6.082873872464348,4.893194852079343,0.39656102353898837,0.0,0.0,7,1,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
6,1,4.760425260522093,4.760425260522093,6.082873872464348,4.893194852079343,0.39656102353898837,0.0,0.0,7,1,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
6,1,4.760425260522093,4.760425260522093,6.082873872464348,4.893194852079343,0.39656102353898837,0.0,0.0,7,1,0.0,0.15868084201740307,0.5541945664799481,1,0,0.0,0.8580000030633528
6,1,4.760425260522093,4.760425260522093,6.082873872464348,4.893194852079343,0.39656102353898837,0.0,0.0,7,1,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
6,10,4.928019730209623,4.760425260522093,6.082873872464348,4.893194852079343,0.39656102353898837,0.1267304212610479,0.035205776903458684,7,1,0.0,0.1642673243403208,0.5574354576962949,0,0,0.0,0.0
6,1,4.760425260522093,4.760425260522093,6.082873872464348,4.893194852079343,0.39656102353898837,0.0,0.0,7,1,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
6,1,4.760425260522093,4.760425260522093,6.082873872464348,4.893194852079343,0.39656102353898837,0.0,0.0,7,2,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
6,1,4.760425260522093,4.760425260522093,6.082873872464348,4.893194852079343,0.39656102353898837,0.0,0.0,7,2,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
6,1,4.760425260522093,4.760425260522093,6.082873872464348,4.893194852079343,0.39656102353898837,0.0,0.0,7,1,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
6,1,4.760425260522093,4.760425260522093,6.082873872464348,4.893194852079343,0.39656102353898837,0.0,0.0,7,1,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
7,1,4.760425260522093,4.760425260522093,4.928019730209623,4.7771847074908464,0.050278340906259,0.0,0.0,8,2,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
7,1,4.760425260522093,4.760425260522093,4.928019730209623,4.7771847074908464,0.050278340906259,0.0,0.0,8,2,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
7,1,4.760425260522093,4.760425260522093,4.928019730209623,4.7771847074908464,0.050278340906259,0.0,0.0,8,2,0.0,0.15868084201740307,0.5541945664799481,1,0,0.0,0.8989999987534247
7,1,4.760425260522093,4.760425260522093,4.928019730209623,4.7771847074908464,0.050278340906259,0.0,0.0,8,2,0.0,0.15868084201740307,0.5541945664799481,1,0,0.0,0.9295999989262782
7,1,4.760425260522093,4.760425260522093,4.928019730209623,4.7771847074908464,0.050278340906259,0.0,0.0,8,2,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
7,1,4.760425260522093,4.760425260522093,4.928019730209623,4.7771847074908464,0.050278340906259,0.0,0.0,8,2,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
7,1,4.760425260522093,4.760425260522093,4.928019730209623,4.7771847074908464,0.050278340906259,0.0,0.0,8,3,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
7,1,4.760425260522093,4.760425260522093,4.928019730209623,4.7771847074908464,0.050278340906259,0.0,0.0,8,3,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
7,11,5.723631382851019,4.760425260522093,4.928019730209623,4.7771847074908464,0.050278340906259,5.747242878149656,0.20233615057812857,8,3,0.0,0.19078771276170067,0.5541945664799481,0,0,0.0,0.0
7,1,4.760425260522093,4.760425260522093,4.928019730209623,4.7771847074908464,0.050278340906259,0.0,0.0,8,3,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
8,1,4.760425260522093,4.760425260522093,5.723631382851019,4.856745872754986,0.2889618366986776,0.0,0.0,9,4,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
8,1,4.760425260522093,4.760425260522093,5.723631382851019,4.856745872754986,0.2889618366986776,0.0,0.0,9,4,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
8,1,4.760425260522093,4.760425260522093,5.723631382851019,4.856745872754986,0.2889618366986776,0.0,0.0,9,3,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
8,1,4.760425260522093,4.760425260522093,5.723631382851019,4.856745872754986,0.2889618366986776,0.0,0.0,9,3,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
8,1,4.760425260522093,4.760425260522093,5.723631382851019,4.856745872754986,0.2889618366986776,0.0,0.0,9,1,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
8,1,4.760425260522093,4.760425260522093,5.723631382851019,4.856745872754986,0.2889618366986776,0.0,0.0,9,1,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
8,11,6.001818359194305,4.760425260522093,5.723631382851019,4.856745872754986,0.2889618366986776,1.2888135466484172,0.26077357184178607,9,3,0.0,0.2000606119731435,0.6884449097595156,1,1,1.2413930986722113,2.364500000112457
8,1,4.760425260522093,4.760425260522093,5.723631382851019,4.856745872754986,0.2889618366986776,0.0,0.0,9,3,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
8,1,4.760425260522093,4.760425260522093,5.723631382851019,4.856745872754986,0.2889618366986776,0.0,0.0,9,4,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
8,11,6.500079695073775,4.760425260522093,5.723631382851019,4.856745872754986,0.2889618366986776,1.8061081571464586,0.36544097204477216,9,4,0.0,0.2166693231691258,1.0899931719506355,1,1,1.1841646066563936,3.2506999996257946
9,1,4.760425260522093,4.760425260522093,4.760425260522093,4.760425260522093,0.0,0.0,0.0,10,1,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
9,11,6.3566576127767425,4.760425260522093,4.760425260522093,4.760425260522093,0.0,1.596232352254649,0.3353129741353369,10,1,0.0,0.2118885870925581,1.0224162676061475,1,1,1.596232352254649,4.171799999312498
9,1,4.760425260522093,4.760425260522093,4.760425260522093,4.760425260522093,0.0,0.0,0.0,10,4,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
9,1,4.760425260522093,4.760425260522093,4.760425260522093,4.760425260522093,0.0,0.0,0.0,10,4,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
9,11,5.223690714914325,4.760425260522093,4.760425260522093,4.760425260522093,0.0,0.4632654543922312,0.09731598103935428,10,1,0.0,0.1741230238304775,0.5541945664799481,0,0,0.0,0.0
9,1,4.760425260522093,4.760425260522093,4.760425260522093,4.760425260522093,0.0,0.0,0.0,10,1,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
9,1,4.760425260522093,4.760425260522093,4.760425260522093,4.760425260522093,0.0,0.0,0.0,10,4,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
9,1,4.760425260522093,4.760425260522093,4.760425260522093,4.760425260522093,0.0,0.0,0.0,10,4,0.0,0.15868084201740307,0.5541945664799481,1,0,0.0,0.8883000009518582
9,1,4.760425260522093,4.760425260522093,4.760425260522093,4.760425260522093,0.0,0.0,0.0,10,2,0.0,0.15868084201740307,0.5541945664799481,1,0,0.0,0.8672000003571156
9,1,4.760425260522093,4.760425260522093,4.760425260522093,4.760425260522093,0.0,0.0,0.0,10,2,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
10,1,4.760425260522093,4.760425260522093,5.223690714914325,4.806751805961317,0.13897963631766935,0.0,0.0,11,5,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
10,1,4.760425260522093,4.760425260522093,5.223690714914325,4.806751805961317,0.13897963631766935,0.0,0.0,11,5,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
10,1,4.760425260522093,4.760425260522093,5.223690714914325,4.806751805961317,0.13897963631766935,0.0,0.0,11,1,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
10,1,4.760425260522093,4.760425260522093,5.223690714914325,4.806751805961317,0.13897963631766935,0.0,0.0,11,1,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
10,1,4.760425260522093,4.760425260522093,5.223690714914325,4.806751805961317,0.13897963631766935,0.0,0.0,11,2,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
10,1,4.760425260522093,4.760425260522093,5.223690714914325,4.806751805961317,0.13897963631766935,0.0,0.0,11,2,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
10,1,4.760425260522093,4.760425260522093,5.223690714914325,4.806751805961317,0.13897963631766935,0.0,0.0,11,1,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
10,1,4.760425260522093,4.760425260522093,5.223690714914325,4.806751805961317,0.13897963631766935,0.0,0.0,11,1,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
10,1,4.760425260522093,4.760425260522093,5.223690714914325,4.806751805961317,0.13897963631766935,0.0,0.0,11,1,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
10,1,4.760425260522093,4.760425260522093,5.223690714914325,4.806751805961317,0.13897963631766935,0.0,0.0,11,1,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
11,1,4.760425260522093,4.760425260522093,4.760425260522093,4.760425260522093,0.0,0.0,0.0,12,2,0.0,0.15868084201740307,0.5541945664799481,1,0,0.0,1.019099996483419
11,1,4.760425260522093,4.760425260522093,4.760425260522093,4.760425260522093,0.0,0.0,0.0,12,2,0.0,0.15868084201740307,0.5541945664799481,1,0,0.0,0.9530999996059109
11,1,4.760425260522093,4.760425260522093,4.760425260522093,4.760425260522093,0.0,0.0,0.0,12,2,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
11,1,4.760425260522093,4.760425260522093,4.760425260522093,4.760425260522093,0.0,0.0,0.0,12,2,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
11,1,4.760425260522093,4.760425260522093,4.760425260522093,4.760425260522093,0.0,0.0,0.0,12,1,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
11,1,4.760425260522093,4.760425260522093,4.760425260522093,4.760425260522093,0.0,0.0,0.0,12,1,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
11,11,5.265158320837938,4.760425260522093,4.760425260522093,4.760425260522093,0.0,0.5047330603158446,0.10602688472006148,12,2,0.0,0.17550527736126464,0.5541945664799481,1,1,0.5047330603158446,1.229800000146497
11,1,4.760425260522093,4.760425260522093,4.760425260522093,4.760425260522093,0.0,0.0,0.0,12,2,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
11,1,4.760425260522093,4.760425260522093,4.760425260522093,4.760425260522093,0.0,0.0,0.0,12,2,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
11,1,4.760425260522093,4.760425260522093,4.760425260522093,4.760425260522093,0.0,0.0,0.0,12,2,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
12,1,4.760425260522093,4.760425260522093,4.760425260522093,4.760425260522093,0.0,0.0,0.0,13,3,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
12,1,4.760425260522093,4.760425260522093,4.760425260522093,4.760425260522093,0.0,0.0,0.0,13,3,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
12,1,4.760425260522093,4.760425260522093,4.760425260522093,4.760425260522093,0.0,0.0,0.0,13,2,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
12,1,4.760425260522093,4.760425260522093,4.760425260522093,4.760425260522093,0.0,0.0,0.0,13,2,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
12,1,4.760425260522093,4.760425260522093,4.760425260522093,4.760425260522093,0.0,0.0,0.0,13,1,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
12,1,4.760425260522093,4.760425260522093,4.760425260522093,4.760425260522093,0.0,0.0,0.0,13,1,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
12,1,4.760425260522093,4.760425260522093,4.760425260522093,4.760425260522093,0.0,0.0,0.0,13,3,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
12,11,5.640093981333882,4.760425260522093,4.760425260522093,4.760425260522093,0.0,0.8796687208117886,0.18478784408334814,13,3,0.0,0.1880031327111294,0.668697252387474,1,1,0.9269656045198076,2.100300000165589
12,1,4.760425260522093,4.760425260522093,4.760425260522093,4.760425260522093,0.0,0.0,0.0,13,3,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
12,1,4.760425260522093,4.760425260522093,4.760425260522093,4.760425260522093,0.0,0.0,0.0,13,3,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
13,11,5.403513258505413,4.713128376814074,4.760425260522093,4.755695572151291,0.014189065112405697,14.5968365686276,0.1464812384673504,14,1,0.03333333333333333,0.1801171086168471,0.5904912903312357,0,0,0.0,0.0
13,1,4.713128376814074,4.713128376814074,4.760425260522093,4.755695572151291,0.014189065112405697,0.0,0.0,14,1,0.1,0.15710427922713582,0.5362516383405277,0,0,0.0,0.0
13,2,4.760425260522093,4.713128376814074,4.760425260522093,4.755695572151291,0.014189065112405697,1.0,0.010035135885687498,14,3,0.0,0.15868084201740307,0.5541945664799481,1,0,0.0,0.8587000011175405
13,2,4.760425260522093,4.713128376814074,4.760425260522093,4.755695572151291,0.014189065112405697,1.0,0.010035135885687498,14,3,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
13,2,4.760425260522093,4.713128376814074,4.760425260522093,4.755695572151291,0.014189065112405697,1.0,0.010035135885687498,14,1,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
13,2,4.760425260522093,4.713128376814074,4.760425260522093,4.755695572151291,0.014189065112405697,1.0,0.010035135885687498,14,1,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
13,1,4.713128376814074,4.713128376814074,4.760425260522093,4.755695572151291,0.014189065112405697,0.0,0.0,14,1,0.1,0.15710427922713582,0.5362516383405277,0,0,0.0,0.0
13,11,5.640093981333882,4.713128376814074,4.760425260522093,4.755695572151291,0.014189065112405697,19.598872734244104,0.1966773510944353,14,1,0.03333333333333333,0.1880031327111294,0.668697252387474,0,0,0.0,0.0
13,2,4.760425260522093,4.713128376814074,4.760425260522093,4.755695572151291,0.014189065112405697,1.0,0.010035135885687498,14,3,0.0,0.15868084201740307,0.5541945664799481,0,0,0.0,0.0
13,2,4.760425260522093,4.713128376814074,4.760425260522093,4.755695572151291,0.014189065112405697,1.0,0.010035135885687498,14,3,0.0,0.15868084201740307,0.5541945664799481,1,0,0.0,0.8746000021346845
14,11,5.9761949060565165,4.713128376814074,5.640093981333882,4.898511867289199,0.31676665030678036,1.3625818726000558,0.2679889933522743,15,1,0.0,0.1992064968685506,0.8539106994625163,0,0,0.0,0.0
14,1,4.713128376814074,4.713128376814074,5.640093981333882,4.898511867289199,0.31676665030678036,0.0,0.0,15,1,0.0,0.15710427922713582,0.5362516383405277,0,0,0.0,0.0
14,1,4.713128376814074,4.713128376814074,5.640093981333882,4.898511867289199,0.31676665030678036,0.0,0.0,15,1,0.0,0.15710427922713582,0.5362516383405277,0,0,0.0,0.0
14,1,4.713128376814074,4.713128376814074,5.640093981333882,4.898511867289199,0.31676665030678036,0.0,0.0,15,1,0.0,0.15710427922713582,0.5362516383405277,0,0,0.0,0.0
14,1,4.713128376814074,4.713128376814074,5.640093981333882,4.898511867289199,0.31676665030678036,0.0,0.0,15,2,0.0,0.15710427922713582,0.5362516383405277,0,0,0.0,0.0
14,1,4.713128376814074,4.713128376814074,5.640093981333882,4.898511867289199,0.31676665030678036,0.0,0.0,15,2,0.0,0.15710427922713582,0.5362516383405277,0,0,0.0,0.0
14,1,4.713128376814074,4.713128376814074,5.640093981333882,4.898511867289199,0.31676665030678036,0.0,0.0,15,1,0.0,0.15710427922713582,0.5362516383405277,0,0,0.0,0.0
14,11,6.613831976495678,4.713128376814074,5.640093981333882,4.898511867289199,0.31676665030678036,2.050457525515435,0.4032785546500262,15,1,0.0,0.22046106588318934,1.027414205505974,0,0,0.0,0.0
14,1,4.713128376814074,4.713128376814074,5.640093981333882,4.898511867289199,0.31676665030678036,0.0,0.0,15,2,0.0,0.15710427922713582,0.5362516383405277,0,0,0.0,0.0
14,10,5.567791185139263,4.713128376814074,5.640093981333882,4.898511867289199,0.31676665030678036,0.9220005620035125,0.1813366282424315,15,2,0.0,0.1855930395046421,0.6025472916081482,0,0,0.0,0.0
15,1,4.713128376814074,4.713128376814074,6.613831976495678,5.029505389706479,0.648619078370961,0.0,0.0,16,2,0.0,0.15710427922713582,0.5362516383405277,0,0,0.0,0.0
15,1,4.713128376814074,4.713128376814074,6.613831976495678,5.029505389706479,0.648619078370961,0.0,0.0,16,2,0.0,0.15710427922713582,0.5362516383405277,0,0,0.0,0.0
15,1,4.713128376814074,4.713128376814074,6.613831976495678,5.029505389706479,0.648619078370961,0.0,0.0,16,2,0.0,0.15710427922713582,0.5362516383405277,1,0,0.0,0.8605000002717134
15,1,4.713128376814074,4.713128376814074,6.613831976495678,5.029505389706479,0.648619078370961,0.0,0.0,16,2,0.0,0.15710427922713582,0.5362516383405277,0,0,0.0,0.0
15,1,4.713128376814074,4.713128376814074,6.613831976495678,5.029505389706479,0.648619078370961,0.0,0.0,16,2,0.0,0.15710427922713582,0.5362516383405277,1,0,0.0,0.9214000019710511
15,1,4.713128376814074,4.713128376814074,6.613831976495678,5.029505389706479,0.648619078370961,0.0,0.0,16,2,0.0,0.15710427922713582,0.5362516383405277,0,0,0.0,0.0
15,1,4.713128376814074,4.713128376814074,6.613831976495678,5.029505389706479,0.648619078370961,0.0,0.0,16,1,0.0,0.15710427922713582,0.5362516383405277,0,0,0.0,0.0
15,1,4.713128376814074,4.713128376814074,6.613831976495678,5.029505389706479,0.648619078370961,0.0,0.0,16,1,0.0,0.15710427922713582,0.5362516383405277,0,0,0.0,0.0
15,1,4.713128376814074,4.713128376814074,6.613831976495678,5.029505389706479,0.648619078370961,0.0,0.0,16,1,0.0,0.15710427922713582,0.5362516383405277,0,0,0.0,0.0
15,1,4.713128376814074,4.713128376814074,6.613831976495678,5.029505389706479,0.648619078370961,0.0,0.0,16,1,0.0,0.15710427922713582,0.5362516383405277,0,0,0.0,0.0
16,1,4.713128376814074,4.713128376814074,4.713128376814074,4.713128376814074,0.0,0.0,0.0,17,3,0.0,0.15710427922713582,0.5362516383405277,0,0,0.0,0.0
16,1,4.713128376814074,4.713128376814074,4.713128376814074,4.713128376814074,0.0,0.0,0.0,17,3,0.0,0.15710427922713582,0.5362516383405277,0,0,0.0,0.0
16,1,4.713128376814074,4.713128376814074,4.713128376814074,4.713128376814074,0.0,0.0,0.0,17,1,0.0,0.15710427922713582,0.5362516383405277,0,0,0.0,0.0
16,1,4.713128376814074,4.713128376814074,4.713128376814074,4.713128376814074,0.0,0.0,0.0,17,1,0.0,0.15710427922713582,0.5362516383405277,0,0,0.0,0.0
